url,wā,title,ingoa_kaikōrero,paragraph_number,kōrero_waenga
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150604_00000244/paraone-pita-oral-questions-questions-to-ministers,04-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; Nick Smith; David Carter;  ,10,"['\n', <strong>Pita Paraone</strong>, ': Does he believe that Ngāti Whātua would be justified if they were to take court action against the Government for being denied the right of first refusal regarding Crown land?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150604_00000244/paraone-pita-oral-questions-questions-to-ministers,04-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; Nick Smith; David Carter;  ,11,"['\n', <strong>Hon TE URUROA FLAVELL</strong>, ': Mā Ngāti Whātua, mā tētahi iwi rānei rātau e kōrero.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150604_00000244/paraone-pita-oral-questions-questions-to-ministers,04-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; Nick Smith; David Carter;  ,12,"['[', <em>Ngāti Whātua or some other tribe will represent them.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150604_00000244/paraone-pita-oral-questions-questions-to-ministers,04-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; Nick Smith; David Carter;  ,13,"['\n', <strong>Pita Paraone</strong>, ': Does he as Minister for Māori Development believe that Ngāti\r\n                  Whātua and other tangata whenua would be better off economically and socially if the Crown land in question were to be offered to Māori first, rather than being sold to foreign owners?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150604_00000244/paraone-pita-oral-questions-questions-to-ministers,04-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; Nick Smith; David Carter;  ,14,"['\n', <strong>Hon TE URUROA FLAVELL</strong>, ': Mā ngā iwi tērā take e kōkiri, nō rātau te whakaaro, kai a rātau ngā kirimana, tōna mutunga kai a rātau te kupu whakamutunga.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150604_00000244/paraone-pita-oral-questions-questions-to-ministers,04-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; Nick Smith; David Carter;  ,15,"['[', <em>The tribes will lead that matter</em>, <strong></strong>, <em>. T</em>, <strong></strong>, <em>he viewpoint is theirs, they have the agreements</em>, <strong></strong>, <em>,</em>, <strong></strong>, <em> and they will have the final say</em>, <strong></strong>, <em>,</em>, <strong></strong>, <em> eventually.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,1,['[Sitting date: 16 June 2015. Volume:706;Page:4397. Text is incorporated into the Bound Volume.]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,2,"['\n', <strong>9.</strong>, '\n', <strong>PITA PARAONE (NZ First)</strong>, ' to the ', <strong>Minister for Māori Development</strong>, ': Has he undertaken any discussions or consultation with any other Ministers regarding surplus Crown land in Auckland, which is the subject of potential legal action by Ngāti Whātua and Waikato-Tainui?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,3,"['\n', <a name=""time_20150616 14:56:43""></a>, '\n', <strong>Hon TE URUROA FLAVELL (Minister for Māori Development):</strong>, ' Ā, tēnā koe i te pātai. Kua oti kē i au te paku kōrero ki ngā Minita e rua, ki te Minita mō Ngā Take Whare, otirā, ki te Minita mō Ngā Take Tiriti, koia nā noa iho. Ā, kua tono reta anō hoki ki Te Pirimia.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,4,"['[', <em>I acknowledge you in regards to the question. I have spoken briefly with the two Ministers concerned, the Minister of Housing and the Minister of Treaty Settlements. That</em>, <strong></strong>, <em> is</em>, <strong></strong>, <em> all</em>, <strong></strong>, <em>,</em>, <strong></strong>, <em> really</em>, <strong></strong>, <em>.</em>, <strong></strong>, <em> And I have written a letter to the Prime Minister</em>, <strong></strong>, <em>,</em>, <strong></strong>, <em> as well</em>, <strong></strong>, <em>.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,5,"['\n', <strong>Pita Paraone</strong>, ': In light of that answer, has the Minister advised any other Minister that the Crown should take part in a joint approach alongside iwi to seek clarification from the courts regarding the right of first refusal on the surplus Crown land in Auckland; if not, why not?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,6,"['\n', <strong>Hon TE URUROA FLAVELL</strong>, ': Kāre anō.\r\n                  [', <em>Not</em>, <strong></strong>, <em> yet</em>, <strong></strong>, <em>!</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,7,"['\n', <strong>Pita Paraone</strong>, ': What assistance or advice has the Minister given to Ngāti Whātua and/or Waikato-Tainui on the proposed release of Crown land in Auckland?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,8,"['\n', <strong>Hon TE URUROA FLAVELL</strong>, ': Kāre ngā iwi nā e kōrerohia nei, i whakapā mai ki te whakautu i tērā pātai kua waea atu ki a rātau, ki te kimi kōrero mō tā rātau tū ēngari, kāre anō rātou kia—']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,9,"['[', <em>The tribes referred to here have not been in contact to respond to that question made available to them about seeking advice on the stance taken by them</em>, <strong></strong>, <em>. H</em>, <strong></strong>, <em>owever, they have</em>, <strong></strong>, <em> not</em>, <strong></strong>, <em> yet</em>, <strong></strong>, <em>—</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,10,"['\n', <strong>Hon David Parker</strong>, ': I raise a point of order, Mr Speaker. The translation service is not working. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,11,"['\n', <strong>Mr SPEAKER</strong>, ': I apologise to the member. On this occasion, yes, the answer that the Minister was giving was not being interpreted. We have two choices of action: to try again or, alternatively, on this occasion it would probably be best if we could ask the Minister to answer that question in English. [', <em>Interruption</em>, <strong></strong>, '] I am advised that the translation service is back. I am going to invite the member Pita Paraone to repeat the question. We will start again. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,12,"['\n', <strong>Pita Paraone</strong>, ': What assistance or advice has the Minister given to Ngāti Whātua and/or Waikato-Tainui on the proposed release of Crown land in Auckland?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,13,"['\n', <strong>Hon TE URUROA FLAVELL</strong>, ': Kai a rātau tērā; ēhara i te mea kua kōrero au mō tērā take.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,14,"['[', <em>That</em>, <strong></strong>, <em> is really up to them;</em>, <strong></strong>, <em></em>, <strong></strong>, <em>i</em>, <strong></strong>, <em>t is not as if I have expressed a view on that matter.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,15,"['\n', <strong>Pita Paraone</strong>, ': What assurances can he provide other iwi who are about to settle Treaty claims that the right of first refusal will be honoured within their Treaty settlements?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,16,"['\n', <strong>Hon TE URUROA FLAVELL</strong>, ': Kai roto i ngā ringaringa o ētahi atu Minita tērā kōrero.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150616_00000615/paraone-pita-oral-questions-questions-to-ministers,16-Jun-2015  ,"Paraone, Pita: Oral Questions â Questions to Ministers  ",Pita Paraone; Te Ururoa Flavell; David Parker; David Carter;  ,17,"['[', <em>That statement is </em>, <strong></strong>, <em>in </em>, <strong></strong>, <em>the hands of other Ministers.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,1,['[Sitting date: 01 July 2015. Volume:706;Page:4971. Text is incorporated into the Bound Volume.]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,2,"['\n', <a name=""time_20150701 14:12:08""></a>, '\n', <strong>Hon TE URUROA FLAVELL (Co-Leader—Māori Party):</strong>, '\r\n            E te Māngai o te Whare Pāremata, otirā, ki aku hoa o roto i te Whare, tēnā tātou katoa. Kua huri au ki taku Reo Māori ki te mihi ki a koe, Mary. E pēnei ana taku kōrero ki a koe i te mea, ko koe te mea i whakatūwhera nei kia taea ai e au, a Māori nei, te whakatakoto ēnei momo kōrero ki mua i te aroaro o te Whare Pāremata e tū nei. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,3,"['I taku taenga mai ki tēnei Whare, ā, arā noa i te taha o te Mana Whakawā tētahi e noho ana. Ko tāna mahi he whakapākehā i ngā kōrero Māori ēngari, i noho hōhā nei te Whare i te mea, ka kōrero ana au i taku kōrero i Te Reo Māori, ā, ka tatari ake kia kōrero Pākehā te tangata nā, hōhā katoa ana ahau ki te tatari kia whakawāngia taku Reo Māori. I hōhā katoa te Whare nā te roa o te kōrero ēngari, ka puta te kōrero a te Pāti Māori kia whakamanahia tō tātou Reo i roto i te Whare. Ko koe te mea i whakatūwhera nei te kuaha kia taea ai e au te tū ake ki te mihi ki tēnā, ki tēnā, ki te kōrero i te Reo o ngā mātua, o ngā tūpuna. Nō reira koinei au i whakaaro ake, he pai kē te mihi ki a koe i Te Reo Māori. Nā runga i tērā me te mahi i oti i a koe i ngā rā o mua, ā, anei te whakatinanatanga o tērā o ngā mahi. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,4,"['Nō reira, koinei te mihi o te ngākau o te Pāti Māori, kaua nō māua ko taku tuahine a Mārama ēngari, he mihi anō hoki nō mai i a Tā Pita Sharples, i a Tariana Turia i te mea, anā, ko rātau i noho nei i raro i te korowai o te Pāti Māori. Ko koe tērā te ringa āwhina ki a rāua, otirā, ki a mātou katoa i te taenga mai ki roto i te Whare Pāremata; koutou ko David, tērā David kua puta ēngari, arā, ko tō hoa i tō taha i nāianei, ā, ko ia te tangata ka kawe i te rākau. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,5,"['Ko tētahi āhuatanga kua kite nei au i ngā tau i noho nei au i roto i te Whare Pāremata, ko tō ngāwari ki te whakatau i ngā take. Kāre i puta he riri, kāre i puta he raruraru ko tāu, he ngākau ngāwari, ā-kōrero, ā-tinana, ā-wairua. He āhuatanga ātaahua tērā! Ko te wahine, ā, ko te wahine tērā! Ka mutu, i roto i Te Ao Māori ko ngā mea pēnā i a koe he tohunga tonu. Tēnei kupu ko te “tohunga”, ko ēra ko te nuinga ka whakaaro ake, ē ko te tāne ēngari, ko te tohunga nā te mea mōhio nei ki te whānuitanga o te mātauranga. Ko Te Ururoa i noho mataku nei ki te pukapuka ', <em>Ngā Whakatau a Te Hunga Whakawā</em>, <strong></strong>, <em>, </em>, <strong></strong>, 'me Ngā Whakataunga Tūroa o Te Whare Māngai. Mēnā he raruraru i puta, ā, kua haere tika tonu ki a koe. Ko tāu mahi, ko te āwhina i a mātou. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,6,"['Nō reira, e kore e mutu waku mihi ki a koe, otirā, kia haere i tō haere me te mōhio anō hoki, ā, ko Te Reo Māori i tēnei rā, kei te kōrerohia i roto i te Whare Pāremata o Aotearoa, i whai wāhi koe i roto i tērā āhuatanga, me ngā mea i kōrerohia ake nei ēngari, ko au tēnei kei te kī atu, ē, ko Te Reo Māori kua mana nā runga i te āhuatanga o āu mahi i ngā tau kua hipa ake. Tēnā koe, tēnā koe—kia ora tātau katoa, he wai!']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,7,"['[', <em>I acknowledge you, Mr Speaker of the House of Parliament, and indeed all of you, my colleagues in it. In paying a tribute to you, Mary, I turn to my Māori language. I address you in this manner because you are the one who opened up the way to enable me, Māori, to place these kinds o</em>, <strong></strong>, <em>f statements before Parliament </em>, <strong></strong>, <em>standing here. </em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,8,"['\n', <em>When I arrived in this House here, hello, there was a person sitting beside the Speaker there. His job was to interpret contributions in Māori, but the House remained bored because when I made my address in the Māori language and waited for an analysis of my Māori language, the House was totally bored because it took a long time. But on the other hand, the Māori Party issued a statement that our language in the House must be empowered, and you played a pivotal role in opening the door that enabled me to stand up to acknowledge that person and that one, and to speak in the language of the parents and forefathers. And that got me thinking how fitting it would be to acknowledge you in the Māori language and, furthermore, the work that you did in the years past, and here is the embodiment of that part of your role. </em>, '\n', <strong></strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,9,"['\n', <em>So here is an appreciation from the heart of the Māori Party; not just from me and my sister colleague here, Mārama, but also from Sir Pita Sharples and Dame Tariana Tūria, who were here as well, under the cloak of the Māori Party. It was you who provided advice to those two and indeed to all of us when we arrived here in the House of Parliament; you collectively and David, the one who left and David, your colleague sitting there beside you now, who will take over from you. </em>, '\n', <strong></strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,10,"['\n', <em>An aspect of you I have observed in my years here in the House is the ease you portray when settling issues. There are no outbursts of anger, nothing is a difficulty; you are a person at ease conversationally, physically, and spiritually. What an admirable trait that is. Being a woman is merely being that! What is more, people like you in Māoridom are regarded as genuine experts. This word “tohunga”, according to a majority view, is for men who are recognised as experts in their field because of their profound understanding. I, Te Ururoa, lived in fear of the book</em>, '\n', <strong></strong>, '\n', <em> called</em>, '\n', <strong></strong>, '\n', <em></em>, '\n', <strong></strong>, 'Speakers’ Rulings', <em> and the Standing Orders of the House of Representatives. If there was a problem, I would go directly to you, your role being to help us. </em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,11,"['\n', <em>Therefore my tributes to you are endless, in that you will embark on your journey knowing full well and at the same time also that the Māori Language today is being spoken in the Parliament of New Zealand</em>, '\n', <strong></strong>, '\n', <em>,</em>, '\n', <strong></strong>, '\n', <em> and that you were involved in that phenomenon</em>, '\n', <strong></strong>, '\n', <em>,</em>, '\n', <strong></strong>, '\n', <em> and the things that I alluded to—yes, indeed. But I say to you that the Māori language has been empowered because of your deeds in the past years. Thank you, thank you—and to us all, let us have a song</em>, '\n', <strong></strong>, '.]']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,12,"['Kāti ake! Waiho mā tērā waiata koe e kawe ki ngā tōpito katoa o te motu, ā, kia hoki mai ki te wā kāinga kua mōhio koe, ā, e tika ana tērā waiata mōu, mā wai rā te marae e taurima?']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,13,"['[', <em>Enough! Let that song take you to every extremity of the country, and when you come back home you will understand that song sung for you, who indeed will tend to the marae.</em>, <strong></strong>, ']', <em></em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150701_00000041/flavell-te-ururoa-motions-clerk-of-the-house-of-representatives-retirement,01-Jul-2015  ,"Flavell, Te Ururoa: Motions â Clerk of the House of RepresentativesâRetirement  ",Te Ururoa Flavell;  ,14,"['Who will look after the marae? It will be truth; it will be honesty; it will be integrity; and, above all, it will be love for one another. Haere i tō haere, e Mere [', <em>Go forth on your journey, Mary.</em>, <strong></strong>, ']']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150814_00000023/flavell-te-ururoa-hineuru-claims-settlement-bill-first,11-Aug-2015  ,"Flavell, Te Ururoa: Hineuru Claims Settlement Bill â First Reading  ",Te Ururoa Flavell;  ,1,['[Sitting date: 11 August 2015. Volume:707;Page:5648. Text is incorporated into the Bound Volume.]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150814_00000023/flavell-te-ururoa-hineuru-claims-settlement-bill-first,11-Aug-2015  ,"Flavell, Te Ururoa: Hineuru Claims Settlement Bill â First Reading  ",Te Ururoa Flavell;  ,2,"['\n', <a name=""time_20150812 09:20:48""></a>, '\n', <strong>Hon TE URUROA FLAVELL (Minister for Māori Development):</strong>, '\r\n            Tēnā koe, Mr Assistant Speaker, kia ora tātau katoa e te Whare. Hei tīmatanga kōrero māku, hei whaiwhai haere i te ia o te kōrero, me pēnei rawa te kī: “Tēnei te ara kei runga ko te ara o tēnei tipua, ko te ara o tēnei ariki, ko te ara o tēnei matua a iwi, ko te ara o Ranginui e tū nei, o Papatūānuku e takoto nei kia rarau iho rā ngā tapuwae o Tāne, tēnei te pō, nau mai haere mai te rā! Koia rā e Rongo whakairia ki runga, tūturu ōwhiti whakamaua kia tina! Tina! Hui e, tāiki e!” ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150814_00000023/flavell-te-ururoa-hineuru-claims-settlement-bill-first,11-Aug-2015  ,"Flavell, Te Ururoa: Hineuru Claims Settlement Bill â First Reading  ",Te Ururoa Flavell;  ,3,"['Ko tāku e hoa mā Ngāti Hineuru, tēnā koutou, haere mai. Ko te wāhi ki a au e tautoko i ngā kōrero a te Minita, ka tahi, ā, tēnei o māua a Peeni, ki a koutou kua tatū mai. Ehara i te mea he tawhiti rawa ngā korero ki tērā i kōrerohia nā e Peeni, e tika ana tāna! Anei a Te Ururoa e tautoko ake ana i a ia, anei Te Pāti Māori e tautoko ake ana i ngā kōrero kua puta, anei māua ko Strepsils e raruraru nei, kua pāngia e te maremare, nō reira, e kore au e kōrero mō te wā roa. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150814_00000023/flavell-te-ururoa-hineuru-claims-settlement-bill-first,11-Aug-2015  ,"Flavell, Te Ururoa: Hineuru Claims Settlement Bill â First Reading  ",Te Ururoa Flavell;  ,4,"['E hoa mā, ka mihi rā ki a koutou kua tatū mai! E tika ana tā te Minita, otirā, tā Peeni mō te hunga kua ngaro atu. I a au e tū nei ka hoki ngā mahara ki a Whetū Tipiwai. Ko ia tērā i haere ki te mata o te whenua i raro i te korowai o Ngāti Hineuru te wā i a ia. Ka tangi ki a ia me tērā kāhui kua ngaro atu i te tirohanga kanohi nō reira, waiho rātau ki a rātau. Anei tātau i tēnei rā huri noa i tō tātau Whare me ngā mema katoa, tēnā koutou, kia ora tātau katoa. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150814_00000023/flavell-te-ururoa-hineuru-claims-settlement-bill-first,11-Aug-2015  ,"Flavell, Te Ururoa: Hineuru Claims Settlement Bill â First Reading  ",Te Ururoa Flavell;  ,5,"['Kai aku rangatira, ko au tētahi ka haere i roto i tō koutou rohe ka puta i Rotorua, ka tae atu ki Taupō, kua mōhio tonu ahau ka tae ana ki Taupō, kotahi hāora me te toru hauwhā hāora pea, ā, ka tae atu ki roto o Ahuriri. Ā, ka tae atu ki Tarawera kua mōhio, ā, kua āhua tata atu ki tērā o ngā takiwā ki Ahuriri. Ka tae atu ki Te Hāroto, ā, wā poto, ā, ka tae atu ki Ahuriri. Ka mutu, ka tata atu ki Ahuriri kua mōhio, kei reira tonu te Iron Māori e tatari ana ki te hunga pakari. Nō reira, kua waia kē au ki tērā rori, ki tērā takiwā, ka mutu, e hia kē nei ngā wā kua haere au i tērā huarahi me te mōhio anō hoki, arā anō te rohe pōtae o Ngāti Hineuru. ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/51HansS_20150814_00000023/flavell-te-ururoa-hineuru-claims-settlement-bill-first,11-Aug-2015  ,"Flavell, Te Ururoa: Hineuru Claims Settlement Bill â First Reading  ",Te Ururoa Flavell;  ,6,"['Kua oti kē i te Minita nei te whakatakoto te hītori. E kore au e whakatōwai i ērā kōrero, ka mutu, he pērā anō hoki a Peeni, kāo, e kore au e hoki ki ērā kōrero. Ko te kaupapa nui ki a au i tēnei rā, ko te kī atu, ehara i te mea he nui ngā rerekētanga o tērā o ngā hītori i pā ki a koutou o Ngāti Hineuru ki ētahi atu iwi o te motu. Arā, kua kite i ētahi atu kanohi o Ngāruahine rā kua waia kē rātau ki te āhuatanga o tēnei mea o te muru me te raupatu. Pēnei i tā Peeni e kōrero nei, nā wai ngā whenua i whānako? Ē, nā te Karauna! Ka puta i roto i ngā kōrero ā kō ake nei. Ka puta nā runga i te aha? Ā, nā runga i te āhuatanga o te whawhai, o te tohe, ka tahi. Ka rua, nā te āhuatanga o ngā mahi tinihanga a te Kōti Māori, tēnei Kōti Nātive e tū tonu i tēnei wā. Nā reira, ka tangi ake! E tika ana te kōrero, i noho kore whenua nei koutou, i raro i te korowai, i raro i te tirohanga o te Kāwanatanga! Ēngari, kua mōhio tonu koutou ki tō koutou ake rohe. ']"
